ident:eid,time:timestamp,case:concept:name,concept:name,message,tilt:data_disclosed,tilt:purposes,tilt:legal_bases
8210,"2023-04-25 12:30:10,690",0xa67f46ca34778d1955b396207ecfe130,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8211,"2023-04-25 12:30:10,986",0x1acbf3359aae66657f567fa49b1e6f34,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8212,"2023-04-25 12:30:11,024",0x1acbf3359aae66657f567fa49b1e6f34,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8213,"2023-04-25 12:30:11,449",0xd0dcc23dfa534cb147cd0c69d3dc16bc,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8214,"2023-04-25 12:30:11,477",0xd0dcc23dfa534cb147cd0c69d3dc16bc,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8215,"2023-04-25 12:30:11,609",0x47bd831b68ea7372decdc9ee8e0a3269,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8216,"2023-04-25 12:30:11,634",0x47bd831b68ea7372decdc9ee8e0a3269,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8217,"2023-04-25 12:30:11,899",0x9f4131d0f5bc290948d781b1050f2294,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8218,"2023-04-25 12:30:11,920",0x9f4131d0f5bc290948d781b1050f2294,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8219,"2023-04-25 12:30:12,407",0x8feba76880e55bc1c5ef8fd2888bbf2,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8220,"2023-04-25 12:30:12,485",0x8feba76880e55bc1c5ef8fd2888bbf2,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8221,"2023-04-25 12:30:12,824",0xc8facb3787c490531065a9736232e389,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8222,"2023-04-25 12:30:12,849",0xc8facb3787c490531065a9736232e389,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8223,"2023-04-25 12:30:13,147",0x5d85f1f8dac39cc08b7d63b33e402015,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8224,"2023-04-25 12:30:13,170",0x5d85f1f8dac39cc08b7d63b33e402015,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8225,"2023-04-25 12:30:13,546",0x19f78d9542e7c75d054fadfa99b9cc6e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8226,"2023-04-25 12:30:13,569",0x19f78d9542e7c75d054fadfa99b9cc6e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8227,"2023-04-25 12:30:13,900",0xacd425d6593a3eafdc6581b883ab629e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8228,"2023-04-25 12:30:13,928",0xacd425d6593a3eafdc6581b883ab629e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8229,"2023-04-25 12:30:14,249",0xf13079ba896bad4e24dff6da08de27dc,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8230,"2023-04-25 12:30:14,276",0xf13079ba896bad4e24dff6da08de27dc,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8231,"2023-04-25 12:30:14,745",0xb6819accbcd96a050012beed07d14b2f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8232,"2023-04-25 12:30:14,772",0xb6819accbcd96a050012beed07d14b2f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8233,"2023-04-25 12:30:15,072",0x942706f904dfdc9403280e7396a2be56,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8234,"2023-04-25 12:30:15,093",0x942706f904dfdc9403280e7396a2be56,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8235,"2023-04-25 12:30:15,407",0x8b4b02600bfe9fb9f8c7a4862530b5de,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8236,"2023-04-25 12:30:15,433",0x8b4b02600bfe9fb9f8c7a4862530b5de,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8237,"2023-04-25 12:30:15,545",0x37bdf159a6dff5fbd0feb2bc8c84e172,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8238,"2023-04-25 12:30:15,570",0x37bdf159a6dff5fbd0feb2bc8c84e172,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8239,"2023-04-25 12:30:16,048",0xfa00c65a2b19a93082288cf3e679ab43,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8240,"2023-04-25 12:30:16,074",0xfa00c65a2b19a93082288cf3e679ab43,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8241,"2023-04-25 12:30:16,435",0x31773f5b923f801d3ae0fd7c808041b5,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8242,"2023-04-25 12:30:16,474",0x31773f5b923f801d3ae0fd7c808041b5,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8243,"2023-04-25 12:30:16,868",0x30843407c71324752d801c6be0be6504,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8244,"2023-04-25 12:30:16,937",0x30843407c71324752d801c6be0be6504,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8245,"2023-04-25 12:30:17,210",0x7c9c5ed1f287f0d6aa1d068242932f76,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8246,"2023-04-25 12:30:17,237",0x7c9c5ed1f287f0d6aa1d068242932f76,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8247,"2023-04-25 12:30:17,606",0xe8056b1ffa951fa694e7a1c4077d53a0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8248,"2023-04-25 12:30:17,638",0xe8056b1ffa951fa694e7a1c4077d53a0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8249,"2023-04-25 12:30:18,085",0x3f297780e95cce27322506973ae2152c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8250,"2023-04-25 12:30:18,112",0x3f297780e95cce27322506973ae2152c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8251,"2023-04-25 12:30:18,456",0x735b6c7426451e32a8c1f4751cd4de88,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8252,"2023-04-25 12:30:18,482",0x735b6c7426451e32a8c1f4751cd4de88,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8253,"2023-04-25 12:30:18,952",0x66149f1d0fe839af9f8443e3ac5613b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8254,"2023-04-25 12:30:18,980",0x66149f1d0fe839af9f8443e3ac5613b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8255,"2023-04-25 12:30:19,305",0xc4689856b00c853fabfe54f383cdd2a6,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8256,"2023-04-25 12:30:19,341",0xc4689856b00c853fabfe54f383cdd2a6,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8257,"2023-04-25 12:30:19,465",0xe44800fef12ea0cee48eb7b99a345c0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8258,"2023-04-25 12:30:19,493",0xe44800fef12ea0cee48eb7b99a345c0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8259,"2023-04-25 12:30:19,837",0x7a1b0af3c7847104525c554f2c2b8de6,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8260,"2023-04-25 12:30:19,864",0x7a1b0af3c7847104525c554f2c2b8de6,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8261,"2023-04-25 12:30:20,194",0x16219cba9575264bc61737585687600f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8262,"2023-04-25 12:30:20,221",0x16219cba9575264bc61737585687600f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8263,"2023-04-25 12:30:20,419",0x37320caf9e75f61a838a315e14edb0e4,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8264,"2023-04-25 12:30:20,447",0x37320caf9e75f61a838a315e14edb0e4,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8265,"2023-04-25 12:30:20,559",0xc85959330f00a2f3c3a3b505ba68edcf,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8266,"2023-04-25 12:30:20,589",0xc85959330f00a2f3c3a3b505ba68edcf,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8267,"2023-04-25 12:30:20,756",0x4840ad4ed297a39641090649602d70c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8268,"2023-04-25 12:30:20,784",0x4840ad4ed297a39641090649602d70c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8269,"2023-04-25 12:30:21,071",0x91e606a2e3f6be25a654d477c85cea29,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8270,"2023-04-25 12:30:21,106",0x91e606a2e3f6be25a654d477c85cea29,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8271,"2023-04-25 12:30:21,543",0xe094719de59b0f242aae95b498744bb0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8272,"2023-04-25 12:30:21,570",0xe094719de59b0f242aae95b498744bb0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8273,"2023-04-25 12:30:21,700",0xbc4ae386ba1a9d451a22f204d1b0017b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8274,"2023-04-25 12:30:21,736",0xbc4ae386ba1a9d451a22f204d1b0017b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8275,"2023-04-25 12:30:21,846",0x6eeae0ef0bfbd77871be290be06be3aa,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8276,"2023-04-25 12:30:21,882",0x6eeae0ef0bfbd77871be290be06be3aa,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8277,"2023-04-25 12:30:22,189",0x8f5b01e86bf746ab5ad43e6e10e61b48,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8278,"2023-04-25 12:30:22,218",0x8f5b01e86bf746ab5ad43e6e10e61b48,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8279,"2023-04-25 12:30:22,361",0xf4e55941743883f3fcddffa414c76a14,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8280,"2023-04-25 12:30:22,395",0xf4e55941743883f3fcddffa414c76a14,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8281,"2023-04-25 12:30:22,751",0x8d40a1621bc3413ab48e6b1974d98f91,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8282,"2023-04-25 12:30:22,776",0x8d40a1621bc3413ab48e6b1974d98f91,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8283,"2023-04-25 12:30:22,960",0xd1b4abf58997dc8ccc3e0202aaf2c9f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8284,"2023-04-25 12:30:22,996",0xd1b4abf58997dc8ccc3e0202aaf2c9f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8285,"2023-04-25 12:30:23,406",0xfda78a67e6bb7c8b42092a68d051f3f6,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8286,"2023-04-25 12:30:23,432",0xfda78a67e6bb7c8b42092a68d051f3f6,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8287,"2023-04-25 12:30:23,635",0x94f124a5a8e0d62730aa8bc451edf125,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8288,"2023-04-25 12:30:23,663",0x94f124a5a8e0d62730aa8bc451edf125,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8289,"2023-04-25 12:30:24,039",0x8c8ecdf4e100b2af66256520d5f2038,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8290,"2023-04-25 12:30:24,070",0x8c8ecdf4e100b2af66256520d5f2038,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8291,"2023-04-25 12:30:24,360",0xcb3ae523a0f757e3d1eeb09abeecff62,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8292,"2023-04-25 12:30:24,384",0xcb3ae523a0f757e3d1eeb09abeecff62,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8293,"2023-04-25 12:30:24,804",0xffe681d4284c38978fec98f90218b6ec,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8294,"2023-04-25 12:30:24,834",0xffe681d4284c38978fec98f90218b6ec,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8295,"2023-04-25 12:30:25,076",0x621b37861ca111e666faac00623ddc30,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8296,"2023-04-25 12:30:25,102",0x621b37861ca111e666faac00623ddc30,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8297,"2023-04-25 12:30:25,474",0x55f34ea365a03d9963a8c7ae23d253b9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8298,"2023-04-25 12:30:25,499",0x55f34ea365a03d9963a8c7ae23d253b9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8299,"2023-04-25 12:30:26,003",0xeca97f02eb74cfedc5bfd87a147e5d9c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8300,"2023-04-25 12:30:26,029",0xeca97f02eb74cfedc5bfd87a147e5d9c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8301,"2023-04-25 12:30:26,505",0x91227911feefeb30aa9742c94fd2d183,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8302,"2023-04-25 12:30:26,535",0x91227911feefeb30aa9742c94fd2d183,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8303,"2023-04-25 12:30:26,954",0xe390f7217694122a3e7ae14ba9836cd9,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8304,"2023-04-25 12:30:26,991",0xe390f7217694122a3e7ae14ba9836cd9,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8305,"2023-04-25 12:30:27,443",0xd0791291c77091a4cbc0be8ba56705f7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8306,"2023-04-25 12:30:27,474",0xd0791291c77091a4cbc0be8ba56705f7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8307,"2023-04-25 12:30:27,976",0xaaff80f45e4be21ae00f1214ae21b7de,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8308,"2023-04-25 12:30:28,040",0xaaff80f45e4be21ae00f1214ae21b7de,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8309,"2023-04-25 12:30:28,535",0x1f267d473800945a9776e14480777c26,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8310,"2023-04-25 12:30:28,559",0x1f267d473800945a9776e14480777c26,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8311,"2023-04-25 12:30:28,712",0xae2c777c8fd0c52e0e766f4d3a5e9d4f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8312,"2023-04-25 12:30:28,739",0xae2c777c8fd0c52e0e766f4d3a5e9d4f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8313,"2023-04-25 12:30:28,887",0x3ed253da9422d225d5d347ce4780a95c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8314,"2023-04-25 12:30:28,917",0x3ed253da9422d225d5d347ce4780a95c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8315,"2023-04-25 12:30:29,168",0x10b57313cb74ac0f1ada4f65de09de85,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8316,"2023-04-25 12:30:29,194",0x10b57313cb74ac0f1ada4f65de09de85,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8317,"2023-04-25 12:30:29,537",0x6d3d22a253710956ada841d0b669345c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8318,"2023-04-25 12:30:29,556",0x6d3d22a253710956ada841d0b669345c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8319,"2023-04-25 12:30:29,879",0xe44bb6773aca512b8052bc6612eb6fa8,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8320,"2023-04-25 12:30:29,905",0xe44bb6773aca512b8052bc6612eb6fa8,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8321,"2023-04-25 12:30:30,294",0x5f15e8b352f37d6694acdf9dcd4e7b62,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8322,"2023-04-25 12:30:30,318",0x5f15e8b352f37d6694acdf9dcd4e7b62,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8323,"2023-04-25 12:30:30,693",0x58b2ed288a72af425e02cb82d361499e,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8324,"2023-04-25 12:30:30,721",0x58b2ed288a72af425e02cb82d361499e,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8325,"2023-04-25 12:30:30,905",0x802786215444ee304c4ee10402b6206f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8326,"2023-04-25 12:30:30,941",0x802786215444ee304c4ee10402b6206f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8327,"2023-04-25 12:30:31,213",0x77fa3a45397dca1569349090e2670209,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8328,"2023-04-25 12:30:31,239",0x77fa3a45397dca1569349090e2670209,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8329,"2023-04-25 12:30:31,704",0x4bbeb48c8b751f06733f5eb8ff38c49d,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8330,"2023-04-25 12:30:31,732",0x4bbeb48c8b751f06733f5eb8ff38c49d,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8331,"2023-04-25 12:30:32,180",0x2aaf66ea3879c0534a8bb861526dca5b,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8332,"2023-04-25 12:30:32,209",0x2aaf66ea3879c0534a8bb861526dca5b,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8333,"2023-04-25 12:30:32,318",0xd39931dbe235faf46f7bb03081e73d5c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8334,"2023-04-25 12:30:32,346",0xd39931dbe235faf46f7bb03081e73d5c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8335,"2023-04-25 12:30:32,746",0xa5d6125e1a3b5fd30a9374fa85f214cf,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8336,"2023-04-25 12:30:32,770",0xa5d6125e1a3b5fd30a9374fa85f214cf,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8337,"2023-04-25 12:30:33,271",0xdc444c8558361e7f862a9f777b9edb8c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8338,"2023-04-25 12:30:33,296",0xdc444c8558361e7f862a9f777b9edb8c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8339,"2023-04-25 12:30:33,601",0x2809445ddd89c65d77020e3e8353f75f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8340,"2023-04-25 12:30:33,635",0x2809445ddd89c65d77020e3e8353f75f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8341,"2023-04-25 12:30:34,033",0xdc71c307e3766aa230d8ac7e796e66a4,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8342,"2023-04-25 12:30:34,059",0xdc71c307e3766aa230d8ac7e796e66a4,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8343,"2023-04-25 12:30:34,512",0xe773af69fe3df4b138e8ee69800a142a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8344,"2023-04-25 12:30:34,546",0xe773af69fe3df4b138e8ee69800a142a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8345,"2023-04-25 12:30:34,783",0x4be34df644cdd81ebd781674460d91c4,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8346,"2023-04-25 12:30:34,815",0x4be34df644cdd81ebd781674460d91c4,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8347,"2023-04-25 12:30:34,956",0x491fbea37445f58723ebff202c418650,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8348,"2023-04-25 12:30:34,982",0x491fbea37445f58723ebff202c418650,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8349,"2023-04-25 12:30:35,249",0x6a0ac911f4eed83d7c0586a55a021ea,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8350,"2023-04-25 12:30:35,276",0x6a0ac911f4eed83d7c0586a55a021ea,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8351,"2023-04-25 12:30:35,653",0x2c53e33f396373e0a3f233117693e4c0,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8352,"2023-04-25 12:30:35,681",0x2c53e33f396373e0a3f233117693e4c0,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8353,"2023-04-25 12:30:36,141",0xf8f0ca73bf6b568f952ed2d9ef2dea42,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8354,"2023-04-25 12:30:36,161",0xf8f0ca73bf6b568f952ed2d9ef2dea42,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8355,"2023-04-25 12:30:36,581",0xeab00bf062ac310d2e919c1c4666fcc7,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8356,"2023-04-25 12:30:36,612",0xeab00bf062ac310d2e919c1c4666fcc7,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8357,"2023-04-25 12:30:37,014",0x79621ed65efea4ec095920069c5d64f6,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8358,"2023-04-25 12:30:37,039",0x79621ed65efea4ec095920069c5d64f6,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8359,"2023-04-25 12:30:37,267",0xb10e550ea58f55c1ff82e8340b4b3190,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8360,"2023-04-25 12:30:37,292",0xb10e550ea58f55c1ff82e8340b4b3190,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8361,"2023-04-25 12:30:37,670",0x2297f022679f269b8e6f010610b8525c,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8362,"2023-04-25 12:30:37,692",0x2297f022679f269b8e6f010610b8525c,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8363,"2023-04-25 12:30:37,895",0x5a6d915e59dff32bb24247365ac3e52f,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8364,"2023-04-25 12:30:37,925",0x5a6d915e59dff32bb24247365ac3e52f,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8365,"2023-04-25 12:30:38,386",0x4f02e00ea55efc9c8d020f9685a4f248,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8366,"2023-04-25 12:30:38,413",0x4f02e00ea55efc9c8d020f9685a4f248,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8367,"2023-04-25 12:30:38,745",0x191c8c61be5322c4c52b7cd4a19f69a6,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8368,"2023-04-25 12:30:38,773",0x191c8c61be5322c4c52b7cd4a19f69a6,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8369,"2023-04-25 12:30:39,133",0x1d79e864faec4d108a05bcb3ec60d594,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8370,"2023-04-25 12:30:39,167",0x1d79e864faec4d108a05bcb3ec60d594,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8371,"2023-04-25 12:30:39,588",0x55401ced7110b3c81616e7b2d190881a,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8372,"2023-04-25 12:30:39,625",0x55401ced7110b3c81616e7b2d190881a,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8373,"2023-04-25 12:30:40,054",0xdae2524f9da9dbab4e35ff229ad8b26d,Process User Request,Process User Request,['user.id'],['personal data access'],['GDPR-6-1-b']
8374,"2023-04-25 12:30:40,089",0xdae2524f9da9dbab4e35ff229ad8b26d,Send Data to User,Send Data to User,['user.id'],['personal data access'],['GDPR-6-1-b']
8375,"2023-04-25 12:29:56,198",0xa4bc75acf0056b1abad04e0e1fd9102f,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
8376,"2023-04-25 12:29:56,199",0xa4bc75acf0056b1abad04e0e1fd9102f,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
8377,"2023-04-25 12:29:56,683",0x7b0e31956f6124e6f3327ff7d2f58f89,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
8378,"2023-04-25 12:29:57,057",0x3845f825890aa94f93ea265e69f3d600,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
