ident:eid,time:timestamp,case:concept:name,concept:name,message,tilt:data_disclosed,tilt:purposes,tilt:legal_bases
9471,"2023-04-23 17:58:41,324",0xb9b17e8f7ecd2fd6c296926074406469,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9472,"2023-04-23 17:58:41,649",0xd5107fd17a829dbc16df8832ad3c0e9f,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9473,"2023-04-23 17:58:42,085",0x583c921ee0fc92cceee924807ccbc9b6,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9474,"2023-04-23 17:58:42,475",0x4f3fb2430ff73e3a6c99531ca6d07772,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9475,"2023-04-23 17:58:42,629",0xc76f649d97cbf7e857e067c9b3c705f4,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9476,"2023-04-23 17:58:42,850",0xbef4ce5096e8f5e4e7823da1779dc342,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9477,"2023-04-23 17:58:43,131",0x5aeb0c70f112800265742c5046c4f88a,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9478,"2023-04-23 17:58:43,451",0x19bf6aaf1a9c777ca82f25d0380a3eb6,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9479,"2023-04-23 17:58:43,949",0x10b0859c2c99ff60606238137d25d4ad,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9480,"2023-04-23 17:58:44,253",0xefbc7725a1ce92d4f2eb6e93b1f01847,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9481,"2023-04-23 17:58:44,781",0xc4a8a25327a28a3592283a26d6682433,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9482,"2023-04-23 17:58:45,058",0x6c06bb78b9af65eeb7a7b363f2b2612f,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9483,"2023-04-23 17:58:45,316",0x8655e0cff98a715bcc88d9c448b19dc2,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9484,"2023-04-23 17:58:45,706",0x9c2eaf4119cfad89ead9693630431de4,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9485,"2023-04-23 17:58:46,214",0x5bb7bbac1bd2f99cd992329a16dda636,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9486,"2023-04-23 17:58:46,394",0xc471698ffcaae255f2b31a965b99b1c7,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9487,"2023-04-23 17:58:46,629",0x75544a213f2d9152d3cb27d537f82b99,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9488,"2023-04-23 17:58:46,963",0xecb988ea2b646cda2663579e225eb8fe,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9489,"2023-04-23 17:58:47,340",0xd0790243335d4ebc721e0386a7fe992b,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9490,"2023-04-23 17:58:47,524",0x603329787a77ea872b02b483d01b17e5,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9491,"2023-04-23 17:58:47,896",0x74e8629e36943b0aae232c3e2d81e025,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9492,"2023-04-23 17:58:48,094",0x47d680baa48a94b94ec3e5b79015b40f,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9493,"2023-04-23 17:58:48,570",0xfb441d10754b46849dc67907a514ed7b,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9494,"2023-04-23 17:58:48,778",0x31ddd99697e16d3f1fb6ee0f17efe5ab,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9495,"2023-04-23 17:58:49,258",0x8bf303257b1834b6604f1adf3085df82,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9496,"2023-04-23 17:58:49,512",0xf92f401ca3bc5908e9ae95a412a8c600,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9497,"2023-04-23 17:58:49,707",0xd8dbaefa081cd58c8b65ca4fd52d202b,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9498,"2023-04-23 17:58:49,897",0x12d135566ca81636b68e9be70cc8c178,Gather User Address,Gather User Address,"['address.street', 'address.number', 'address.postcode']",['personal data access'],['GDPR-6-1-b']
9499,"2023-04-23 17:57:50,083",0x98df8e89735f435f5f673d0d10745e0e,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9500,"2023-04-23 17:57:50,357",0x959c42206334b643fc2c1380321d3096,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9501,"2023-04-23 17:57:50,358",0x959c42206334b643fc2c1380321d3096,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9502,"2023-04-23 17:57:50,615",0x85a56747c9089927e26602d3345cc491,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9503,"2023-04-23 17:57:51,109",0xc9a6af6e7296f7073b9eb2d5c8b6e0f8,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9504,"2023-04-23 17:57:51,269",0xfe280f00daa1f73ec27274f10bae2198,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9505,"2023-04-23 17:57:51,743",0xdb91f4c0d7528aa711c3359a9c515bd3,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9506,"2023-04-23 17:57:52,023",0xefdc376d2a1a3c0dd9480e1fdb6f9541,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9507,"2023-04-23 17:57:52,262",0x45a5055a0851edaa945c670653b4d8e0,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9508,"2023-04-23 17:57:52,613",0x1ad6296f0c5475b2cf48f707ecbb2603,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9509,"2023-04-23 17:57:53,107",0x7ca0ae7f025a5c5bf8e1ab65367266e,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9510,"2023-04-23 17:57:53,276",0xbb6268f60efd6bd00416e22eb879a046,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9511,"2023-04-23 17:57:53,677",0x21abc765aaa70cb7543e770ee40d2059,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9512,"2023-04-23 17:57:53,678",0x21abc765aaa70cb7543e770ee40d2059,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9513,"2023-04-23 17:57:54,200",0x5f933a4c7f2277628187a0792e482711,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9514,"2023-04-23 17:57:54,672",0x592472f4df7454a78d2dd1270785b19c,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9515,"2023-04-23 17:57:54,932",0xca305c5fe4c04fc7630b5326ed58beb0,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9516,"2023-04-23 17:57:55,149",0x2faea603cec17e02c33efa6cdea27c63,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9517,"2023-04-23 17:57:55,324",0x98538d728799d0be8879985f6118dce4,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9518,"2023-04-23 17:57:55,325",0x98538d728799d0be8879985f6118dce4,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9519,"2023-04-23 17:57:55,561",0xa663d55f6d72f2d2ea9d9b4cc25cbdb4,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9520,"2023-04-23 17:57:55,563",0xa663d55f6d72f2d2ea9d9b4cc25cbdb4,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9521,"2023-04-23 17:57:57,649",0xae0ef63d97839b6ec5cdbac0036b6378,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9522,"2023-04-23 17:57:57,650",0xae0ef63d97839b6ec5cdbac0036b6378,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9523,"2023-04-23 17:57:58,008",0x287394b73a744438c05874d9e01832cd,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9524,"2023-04-23 17:57:58,009",0x287394b73a744438c05874d9e01832cd,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9525,"2023-04-23 17:57:58,353",0xa6e0f42ce228127e77cb46542452c353,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9526,"2023-04-23 17:57:58,727",0xc8616690bdde428388269362c9aecc18,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9527,"2023-04-23 17:57:59,006",0x38987e93b2af001dbe692b374c5b25d7,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9528,"2023-04-23 17:57:59,151",0x98b84659bce946a08cce3fd0ffebfed5,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9529,"2023-04-23 17:57:59,398",0x4eb41507dbb48588f37fea14858f4bd9,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9530,"2023-04-23 17:57:59,400",0x4eb41507dbb48588f37fea14858f4bd9,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9531,"2023-04-23 17:57:59,772",0xd11bc9dd07e9a49ac7e9210621574d2b,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9532,"2023-04-23 17:58:00,207",0xe26b1cfad0d5acfedb857df68c439c77,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9533,"2023-04-23 17:58:00,390",0x845a6a2e06da77c61fac5169fad1bb52,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9534,"2023-04-23 17:58:00,532",0xa3ae8fedfa6aa1b321507984a7d135b4,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9535,"2023-04-23 17:58:00,534",0xa3ae8fedfa6aa1b321507984a7d135b4,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9536,"2023-04-23 17:58:00,982",0xbf5da056301ceabf2da53cbd52be0b30,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9537,"2023-04-23 17:58:01,195",0xcf122ba0bb303ad3e95303a2f99d8894,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9538,"2023-04-23 17:58:01,506",0xdff5a02f963ac3ca49519f884455a86a,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9539,"2023-04-23 17:58:01,739",0x6f7e1b327ea5e8ab50dc8663a6420340,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9540,"2023-04-23 17:58:02,096",0xe4a297e4e1475367436b625b57ea7554,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9541,"2023-04-23 17:58:02,459",0xadb403a71928f41a0462e77c1add2616,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9542,"2023-04-23 17:58:02,460",0xadb403a71928f41a0462e77c1add2616,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9543,"2023-04-23 17:58:02,918",0x89a2127e678626602f216d6f340ae0b6,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9544,"2023-04-23 17:58:03,097",0xa1be96e6416c61bfc9e82b43a1489629,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9545,"2023-04-23 17:58:03,098",0xa1be96e6416c61bfc9e82b43a1489629,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9546,"2023-04-23 17:58:03,605",0x3939724199dee7a366741a48902591d0,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9547,"2023-04-23 17:58:03,917",0xedf3ef3484402ed49efaf0a8f0f93fa6,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9548,"2023-04-23 17:58:04,157",0x30dbc5caa91d9ab81247d7cb5110944b,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9549,"2023-04-23 17:58:04,378",0x42574d425b83997dfed0150152464842,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9550,"2023-04-23 17:58:04,380",0x42574d425b83997dfed0150152464842,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9551,"2023-04-23 17:58:04,791",0xb679b4a969a99f9511cae6ec52617806,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9552,"2023-04-23 17:58:05,096",0x79fae3bc2cddae90eb6170bc01f3495e,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9553,"2023-04-23 17:58:05,457",0x807c5bb5c36a2f2930ee1d36b0eeb308,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9554,"2023-04-23 17:58:05,824",0xf1c56f1f9b559d02ced3a1a6a5ab0971,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9555,"2023-04-23 17:58:06,026",0xea107c4a24db60db5446a0c7a36f42ac,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9556,"2023-04-23 17:58:06,432",0x9bf0a53ec8b3bf983cdcf62f7fe80fca,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9557,"2023-04-23 17:58:06,660",0xc883caabcdddb53d1ede527d5fc5eeae,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9558,"2023-04-23 17:58:06,901",0xc8c2f69741861635e2847e3d723ea943,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9559,"2023-04-23 17:58:07,316",0xb6b955532dd37f5188076faf8d7021a4,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9560,"2023-04-23 17:58:07,317",0xb6b955532dd37f5188076faf8d7021a4,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9561,"2023-04-23 17:58:07,614",0xd002372ede176d08d9b3250f8e215da7,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9562,"2023-04-23 17:58:07,877",0x550726c512fb54f51a1b4ae8e0043a35,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9563,"2023-04-23 17:58:08,093",0xde87d72be1b9d0a53030f132bea58f48,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9564,"2023-04-23 17:58:08,481",0x87d40fae5969388ade4ffe9c76611f5e,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9565,"2023-04-23 17:58:08,867",0x985ff81db7c727a9a95a2ef1a04d0e6f,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9566,"2023-04-23 17:58:09,092",0x1b93013cc91da656213b85512f9c0fe4,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9567,"2023-04-23 17:58:09,592",0xe0f569b1095018da5796736bacb1eb1a,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9568,"2023-04-23 17:58:09,864",0x8c04e77b2ab9e1f27e219ae384b75216,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9569,"2023-04-23 17:58:10,079",0x76f9ab3e35c3ed9b540715cea93e85ea,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9570,"2023-04-23 17:58:10,082",0x76f9ab3e35c3ed9b540715cea93e85ea,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9571,"2023-04-23 17:58:10,557",0xc6bcdeb61d2f498754e43e5e0a1d3df9,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9572,"2023-04-23 17:58:11,009",0x6a4fed00b4562c9123aa9bf456fe8e9e,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9573,"2023-04-23 17:58:11,435",0xba499d017ccade8c58259bcf3da61a36,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9574,"2023-04-23 17:58:11,437",0xba499d017ccade8c58259bcf3da61a36,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9575,"2023-04-23 17:58:11,884",0x4a6c7b4e57d984e71c4bcf28d3402e85,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9576,"2023-04-23 17:58:12,043",0x680c069afa0b9ba49392613d0ebdf22b,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9577,"2023-04-23 17:58:12,325",0xac55ee2cae41244fea645ae9fbd10b77,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9578,"2023-04-23 17:58:12,643",0xc2f0c0e7b8cb906187156f779e324adb,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9579,"2023-04-23 17:58:12,867",0xdcf679b52176eb2005be40c18222cf32,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9580,"2023-04-23 17:58:13,102",0xf5b1b9d9b5f07fc420a2a59282c823f8,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9581,"2023-04-23 17:58:13,103",0xf5b1b9d9b5f07fc420a2a59282c823f8,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9582,"2023-04-23 17:58:13,328",0x1a321a05b82bd6262b5b576cd2f339,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9583,"2023-04-23 17:58:13,329",0x1a321a05b82bd6262b5b576cd2f339,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9584,"2023-04-23 17:58:13,552",0xd84813cf15c323e7b8122f08b3963b1d,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9585,"2023-04-23 17:58:13,739",0x30d6e43b5bed64667134e3654ad75a93,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9586,"2023-04-23 17:58:13,913",0x482a1083c9e4aaf9e7de6c7107e53f6c,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9587,"2023-04-23 17:58:14,289",0x35aaed06640f5d21b8a5069d4b7ded04,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9588,"2023-04-23 17:58:14,540",0xab9c8ee9da001e3202674bd408afaeec,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9589,"2023-04-23 17:58:15,013",0x46d831ca4b03d2f25c0e1d2d8081bd3f,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9590,"2023-04-23 17:58:15,239",0xb6e35a41497483550b21c281274c0e7c,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9591,"2023-04-23 17:58:15,240",0xb6e35a41497483550b21c281274c0e7c,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9592,"2023-04-23 17:58:15,574",0xb5e9112387a64c8a01cbb315b5e5489d,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9593,"2023-04-23 17:58:16,057",0xdf9400435d41f3583d159f743e0fdbf9,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9594,"2023-04-23 17:58:16,059",0xdf9400435d41f3583d159f743e0fdbf9,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9595,"2023-04-23 17:58:16,265",0xad3255f7f9b1e2a105d6872d8f4858dc,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9596,"2023-04-23 17:58:16,602",0x2b50328951078e0c3b3a35e022917d06,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9597,"2023-04-23 17:58:16,885",0x80bc6517c68cbb864fa054f64a633768,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9598,"2023-04-23 17:58:17,340",0x2d81508d3eff960cc7db395fed86da55,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9599,"2023-04-23 17:58:17,341",0x2d81508d3eff960cc7db395fed86da55,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9600,"2023-04-23 17:58:17,555",0xe037f74f797b18827b0644277ce763bf,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9601,"2023-04-23 17:58:17,749",0xb52e9b47da38db475fad8340dfb5e3a,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9602,"2023-04-23 17:58:18,204",0xdd9e17518a1c33c60a366a2b8eda458c,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9603,"2023-04-23 17:58:18,206",0xdd9e17518a1c33c60a366a2b8eda458c,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9604,"2023-04-23 17:58:18,471",0xe5f8137cc5b414be3ddc25bb3739768d,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9605,"2023-04-23 17:58:18,689",0x5a96f68ed9b0fc71fc67dfaaec4a60b8,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9606,"2023-04-23 17:58:19,135",0xe73cb12ed9dee9f7494d5e1bf64b1286,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9607,"2023-04-23 17:58:19,435",0x4709eaea9ed969c0dd541cf4678bff04,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9608,"2023-04-23 17:58:19,817",0xe22f4f4c3cecb6b56d6f52bc4e3ff80e,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9609,"2023-04-23 17:58:19,819",0xe22f4f4c3cecb6b56d6f52bc4e3ff80e,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9610,"2023-04-23 17:58:20,254",0x4c8187e87917ed301caeb3d6015660cd,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9611,"2023-04-23 17:58:20,407",0xb4e095e3a3d9c58ac6c97a034c112b98,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9612,"2023-04-23 17:58:20,774",0xe0bc36930f5700fe78f804f181475f19,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9613,"2023-04-23 17:58:21,158",0xcc4b9258e0e9f6f85e6ed308baf1cf58,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9614,"2023-04-23 17:58:21,413",0x1fb354b00a795688010c7d3ad738b2f5,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9615,"2023-04-23 17:58:21,414",0x1fb354b00a795688010c7d3ad738b2f5,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9616,"2023-04-23 17:58:21,799",0x3ee1bf69d3a5dfd517d1a4c1c5d29168,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9617,"2023-04-23 17:58:21,801",0x3ee1bf69d3a5dfd517d1a4c1c5d29168,Inform Newsletter Service,Inform Newsletter Service,"['user.firstname', 'user.lastname', 'user.birthday', 'address.street', 'address.number', 'address.postcode']",['newsletter'],['GDPR-6-1-a']
9618,"2023-04-23 17:58:22,281",0xc4825fabb110aced2aaddc5e7a108b6a,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9619,"2023-04-23 17:58:22,590",0x202e020207f92039345e86d7888ea8d,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
9620,"2023-04-23 17:58:23,036",0x96e516e86eec3cc7f9682161c25027fc,Read Last Login,Read Last Login,['user.id'],['welcome'],['GDPR-6-1-b']
